youtube_url,hebrew_line_1,hebrew_line_2,hebrew_line_3,english_line_1,english_line_2,english_line_3,song_title,artist_name,publish_year,id,created_date,updated_date,created_by_id,created_by,is_sample
"https://music.youtube.com/watch?v=iQ-_w7Q_e9o","כל הדרך דיברנו על אהבה","איך יכולנו לשכוח","שהייתי שלך והיית שלי","""And it seems to you that you're influenced by my movements""","You think I'm the one leading","Not seeking justice","עוד נגיעה","החברים של נטשה","1991","68899c0ea478a8597ec05f85","2025-07-30T04:14:06.604000","2025-07-30T04:14:06.604000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=arYV752TNTY","והיא היתה, יפה קצת משונה","וגם הכוכבים דולקים על אש קטנה","והיא היתה, היא לא היתה תלונה","My story is a bit strange","About a girl I met not long ago","And I meet her at the bar every night.","הכוכבים דולקים על אש קטנה","משינה","1990","68899c0ea478a8597ec05f84","2025-07-30T04:14:06.600000","2025-07-30T04:14:06.600000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=zbxXF8HLugE","ונחיה מדקה לדקה","נמצא עבודה זמנית לא רצינית","וגם נחתום בלשכה","She said to me, ""Look.""","Life is quite easy","Let's rent a room in South Tel Aviv.","מכה אפורה","מוניקה סקס","1995","68899c0ea478a8597ec05f83","2025-07-30T04:14:06.596000","2025-07-30T04:14:06.596000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=0IxzgavbVHQ","אני התשובה התרופה לתקופה","נכנס לנשמה מתלבש כמו כפפה","באתי לעיר עם סיבה למסיבה","Eyes they have, but they shall not see.","They have ears, but they will not hear.","I ask how long we'll continue living in hate and fear.","אין כבוד","שבק ס'","2000","68899c0ea478a8597ec05f82","2025-07-30T04:14:06.591000","2025-07-30T04:14:06.591000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=nwg55_SI6hE","עד שמתברר שיש אישה מעלי","אז אני שואל:","האם אני תמיד אהיה כל כך לחוץ?","If I wanted","I would have told you.","All the details","הדפוק הזה","ירמי קפלן","1995","68899c0ea478a8597ec05f81","2025-07-30T04:14:06.587000","2025-07-30T04:14:06.587000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=4mz7ELVb1MM","""אני בא מאהבה"", אני עונה","שום אוקיאנוס לא יפריד ביננו, רנה","חייך ישתנו מן הקצה אל הקצה","I was in an American movie and fell in love with the actress.","All the way home, I pondered in the taxi.","Why not throw my entire closet into a suitcase?","רנה","אריאל הורוביץ","2001","68899c0ea478a8597ec05f80","2025-07-30T04:14:06.584000","2025-07-30T04:14:06.584000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=h8E_XvzRKnU","אמרו אחי היתן ליבו אלי, האשב בצילו","תגידו לי כן או לא.","קולי נאלם ליבי נרגש...","My voice is silenced, my heart is stirred, a new boy's come to the neighborhood.","My soul yearns for the meeting; a new boy comes to the neighborhood.","My voice is silent, my heart's astir, a new guy's arrived in the neighborhood.","בא לשכונה בחור חדש","אלון אולארצ'יק","1984","68899c0ea478a8597ec05f7f","2025-07-30T04:14:06.580000","2025-07-30T04:14:06.580000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=AgAmHEpINlQ","שיר רק מה שבנפשנו","את הכאבים","אך איך אפשר לזמר איך אפשר","They tell me not to sing.","Under open spring skies","Not on boulevards, not on flowers","אחרת לא הייתי שר","חנן יובל","1987","68899c0ea478a8597ec05f7e","2025-07-30T04:14:06.576000","2025-07-30T04:14:06.576000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=BVfwLx0uTfw","הרבי ג'ו כפרה","אדוני מגינם הוא","טוטו קראת...","Between mountains and rocks","The righteous live, angels in grace.","A car and two houses","הרבי ג'ו כפרה","טיפקס","1992","68899c0ea478a8597ec05f7d","2025-07-30T04:14:06.571000","2025-07-30T04:14:06.571000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=TD_lBArI4jc","היא עושה לי את הבוקר","את הלילה את היום","היא נוצצת היא הורסת","She makes my morning.","The night, the day.","She dazzles, she devastates.","השמלה החדשה שלי","רן דנקר","2021","68899c0ea478a8597ec05f7c","2025-07-30T04:14:06.565000","2025-07-30T04:14:06.565000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=BT0EAisTmOI","מלכה","הנה היא באה","welcome  גברת","Lights on the floor don't bother her.","The bass lifts the dress, but it's not enough for her.","When she is alone","מלכת הרחבה","רן דנקר","2022","68899c0ea478a8597ec05f7b","2025-07-30T04:14:06.548000","2025-07-30T04:14:06.548000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=obfVYRNps_E","אתה מבין","אם למות כמו כלבה","אז לפחות הטלביזיה","Peace","I am traveling.","I don't want to","לונדון","חווה אלברשטיין","1989","68892f7cd3a266d87e522277","2025-07-29T20:30:52.273000","2025-07-29T20:30:52.273000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Ukv3mIPE5Tw","יש לי את הכוס הכחולה","ערבבתי בה מים חצי אלכוהול","וכמה שהיא מלאה היא נראית לי תמיד","I have the blue cup.","I mixed in it water, half alcohol.","And I have the blue cup","הכוס הכחולה","עברי לידר","1999","68892f7cd3a266d87e522276","2025-07-29T20:30:52.264000","2025-07-29T20:30:52.264000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=_RBq9GDkFiI","אני רוכב, לא יתפסוני חי","כן אני זוכר אותה איתי, רוכבת איתי","אני עוזב, אולי כהו עיני","I ride on, they won't catch me alive.","Yes, I remember her with me, riding alongside me","I am leaving, perhaps my eyes have dimmed.","קח לך אישה ובנה לבית","אריק איינשטיין","1970","68892f7cd3a266d87e522275","2025-07-29T20:30:52.259000","2025-07-29T20:30:52.259000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=VUd--wfoKSY","אולי כמו כל אישה נשואה,","חשוב שאדע אם אני מפסידה ומה המחיר.","רוצה להשלים עשר שנים","Don't know how to begin","What to write, how not to frighten","I love you, I leave you, I can't breathe.","אותך עוזבת אותך","דפנה ארמוני","1986","68892f7cd3a266d87e522274","2025-07-29T20:30:52.254000","2025-07-29T20:30:52.254000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ErMNXMrkua0","לפעמים אני חושב","מה לעשות לבד כל לילה","מה לי לילה, מה לי יום","Only you, I love tonight.","Twilight and melodies","And my gift tonight","את לי לילה","בועז שרעבי","1978","68892f7cd3a266d87e522273","2025-07-29T20:30:52.250000","2025-07-29T20:30:52.250000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ceh13NgAZxs","ונראה לעולם שביחד כולם","אז יחד כן ללכת יחד","כן ללכת יחד אל האור","What am I? I'm just a human being.","I live and work like everyone else.","Sees the future, always reflecting","שירו של שפשף","מאיר בנאי","1985","68892f7cd3a266d87e522272","2025-07-29T20:30:52.239000","2025-07-29T20:30:52.239000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=A-NHWy4DYJI","זה נראה כמו קלף בטוח","אתה דוהר, אתה על גב הסוס","פותחים לך דלתות כולם","Your smile is spread across the whole city.","Like a grand promise","And you have a band of admirers.","ככלות הקול והתמונה","דני בסן","1985","68892f7cd3a266d87e522271","2025-07-29T20:30:52.233000","2025-07-29T20:30:52.233000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ifvLSOz4byw","הולך ודועך","הכיעור מושל ברחובות","בחלונות","Your gaze is a cold fire","A stranger woman","How you gaze through me","צילו של יום קיץ","יזהר אשדות","1994","68892f7cd3a266d87e522270","2025-07-29T20:30:52.227000","2025-07-29T20:30:52.227000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=AUDt2DiO6Rg","אם זה גמור תאמרי לבחור","אמרת שדי אז יאללה ביי","זה נכון שהוא תמיד עשה","And in the evening at my sister's","On the white balcony","She told me in vivid detail.","יאללה ביי","אריאל הורוביץ","2002","68892f7cd3a266d87e52226f","2025-07-29T20:30:52.217000","2025-07-29T20:30:52.217000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=VIN3eBMN6Uk","כבר כיסינו תל ועוד אחד,","טמנו את ליבנו בין ברושים.","עוד מעט תפרוץ האנחה -","""Our eyes have already dried from tears,""","And our mouths remain silent, voiceless.","What more shall we ask, tell me, what more?","אנחנו לא צריכים","שלמה ארצי","1990","68892f7cd3a266d87e52226e","2025-07-29T20:30:52.210000","2025-07-29T20:30:52.210000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=6vUr08Nxb-4","אני ואת טובעים במערבולת","סבוכים במעגל סגור בדרך בלי מוצא","יותר מדי ביחד","For years, you and I have been trapped together.","Too much together","In the midst of that swamp","התחלה חדשה","בנזין","1982","68892f7cd3a266d87e52226d","2025-07-29T20:30:52.197000","2025-07-29T20:30:52.197000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=yrxNPujBDRg","אנה פניה יפנו","אנה פניה יפנו","אנה תלכי מרים","And on Sunday morning","Awakening to a dream","And on Friday morning","היא הולכת בדרכים","אלון אולארצ'יק","1987","68892f7cd3a266d87e52226c","2025-07-29T20:30:52.188000","2025-07-29T20:30:52.188000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=_xqF3_tXLQI","לשיר במקלחת","חושב עלייך כל הזמן","אני אוהב אותך בכל מובן","Returning from a night in the studio","Weaves for me an old love song.","Singing in the shower","ככה וככה","שלום חנוך","1991","68892f7cd3a266d87e52226b","2025-07-29T20:30:52.182000","2025-07-29T20:30:52.182000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=QOHvLbtITcE","זה הרגע","שחלמנו בתפילות","זהו רגע","What a wonder","She doesn't give me any trouble.","What a wonder","סיבה טובה","אריק סיני","1980","68892f7cd3a266d87e52226a","2025-07-29T20:30:52.175000","2025-07-29T20:30:52.175000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=UpQBJMEjyt0","זאת שאמרה שהחכמה היא כמו מים","ונדמה שנהיינו, בלית ברירה","יותר ויותר קרובים","And now is the time to finally know what","Destined for us from the heavens","Also knows better what she meant.","מעביר דף","נורית גלרון","1990","68892f7cd3a266d87e522269","2025-07-29T20:30:52.168000","2025-07-29T20:30:52.168000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=ogQ6gK645o4","""האם יהיה מדי?""","אם היא פתאום תפרוץ בבכי לא מתאפק.","לא עוזב את העיר...","And he's not yet finished.","Already closing the gate.","Letting go of the matter,","לא עוזב את העיר","שלמה ארצי","1981","68892f7cd3a266d87e522268","2025-07-29T20:30:52.163000","2025-08-17T04:02:51.520000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=2ss_QPuKfzs","הוחלט ונלקחה שיבולת,","הירכיבוה - חרבות,","חמרה, חמרה המערבולת,","A wise farmer knows,","And he imparted this to the army,","""Praise must be given to the provider,""","הורה האחזות","כוורת","1974","68892f7cd3a266d87e522267","2025-07-29T20:30:52.156000","2025-07-29T20:30:52.156000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=xqYcnrVi45c","רוני, אל תלכי...","רוני, יש בטבע","רגע של עצבות","Roni, you say","That everything is over","And you are sorry.","רוני","גזוז","1979","68892f7cd3a266d87e522266","2025-07-29T20:30:52.146000","2025-07-29T20:30:52.146000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=MtH8_Bde-qY","אמא מודאגת התעוררה.","הסתובבה ראתה משמאלƔ","דני בונה ארמון בחול.","Mother and Danny went to the sea.","Suddenly, they encountered a leviathan.","Danny bit his tongue.","אמא ודני","גזוז","1979","68892f7cd3a266d87e522265","2025-07-29T20:30:52.141000","2025-07-29T20:30:52.141000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=JCYe0iuGXLs","מה הדאווין, מה הדאווין,","מה הדאווין שלך ?","אני ישנוני וקצת מג'נוני","All day on the phone,","In the nights at the clubs,","For you, everyone is soap.","מה הדאווין שלך?","דני סנדרסון","1984","68892f7cd3a266d87e522264","2025-07-29T20:30:52.128000","2025-07-30T18:41:31.779000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=xe1H8zX2YLg","וּמֵעַל לַזְּמַן מְצַוֶּה בְּרָכָה?","תֵּבֵל זוֹ רַבָּה וּדְרָכִים בָּה רָב.","נִפְגָּשׁוֹת לְדַק, נִפְרָדוֹת לָעַד.","Will you hear my voice, my distant one,","Will you hear my voice, wherever you are –","A voice cries out in strength, a voice weeps in silence.","זמר נוגה","החלונות הגבוהים","1967","68892f7cd3a266d87e522263","2025-07-29T20:30:52.123000","2025-07-29T20:30:52.123000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=uKwc1qgQgC4","תגיד זה לא אתה זה שהיה אז עם נינט?","מתי תביא לנו טלנובלה?","וואלה החיים שלך זה סרט באמת","Who are you and what do you love?","And how many thoughts will you share about who you think of?","And how can you not invite her to the wedding?","בית משוגעים","רן דנקר","2021","68892f7cd3a266d87e522262","2025-07-29T20:30:52.118000","2025-07-29T20:30:52.118000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=LmNghzOkmok","את לא מתאמצת, באמת לא צריך","בבוקר תקומי יהיה לך ליד המיטה כבר קפה וכריך","יבוא יום ויהיה לנו ילד ואם הוא דומה לך אז בטח חתיך","Verse 1:","TushTush, you're running","""Stop for a moment on the side""","אפס מאמץ","נטע ברזילי סטטיק ובן-אל","2021","68892f7cd3a266d87e522261","2025-07-29T20:30:52.111000","2025-07-30T18:41:19.083000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=KxTiFDXGyNc","היא שומרת אמונים לעצמה בלבד","ויש לה שיא אולימפי בסתם להיות לבד","מפני שהיא אומרת דבר פשוט...","She breathes on her own, she is a queen through and through.","Nineteen years old with an option for extension.","She has a body that sketches the Samarian hills.","זאת שמעל המצופה","דני סנדרסון","2009","68892f7cd3a266d87e522260","2025-07-29T20:30:52.106000","2025-07-30T18:40:28.597000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=zxLIwO18JpM","אלף כבאים","לא יצליחו לכבות אותי,","אלף כבאים","A thousand firefighters","They won't succeed in extinguishing me,","A thousand firefighters","אלף כבאים","דודה","1980","68892f7cd3a266d87e52225f","2025-07-29T20:30:52.079000","2025-07-30T18:40:44.472000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=4BYtKq1CL7I","לא תראה לא תראה","בוא תראה מה פספסת","בוא תראה בוא תראה","Someone here remembers a bit too late.","And that's not me.","This isn't for me.","לך לישון","אנה זק","2022","68892f7cd3a266d87e52225e","2025-07-29T20:30:52.075000","2025-07-30T18:39:51.802000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=rqdktvmJbUo","תוסיף גם 8","הוא בטח לא מפסיק עכשיו להתקשר","אופס הבאתי לו מספר אחר","Who's this waking up in the morning with a luxury look, no","Checking the cost estimate","I don't need to ask the mirror in the elevator, I know who's the fairest in town — it's me.","מי זאת","אנה זק","2022","68892f7cd3a266d87e52225d","2025-07-29T20:30:52.069000","2025-07-29T20:30:52.069000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=AlBIr6me63c&si=Z6Xk1c_qFA5Bwdpm","הנה הוא שומע את המנגינה","מתחבר כמו אוטומט לזרם","בגופו רוקע על האדמה","Here he is, hearing the melody","Connects like an automaton to the current","His body stamping on the ground","הרקדן האוטומטי","צביקה פיק ורותי נבון","1978","68892f7cd3a266d87e52225c","2025-07-29T20:30:52.059000","2025-07-31T11:19:34.886000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=-WORSgpQd8c","יש בו הכל","ספרים שלא קראתי","תקליטים שלא שמעתי","Simply simple","Seeking essence","For every folly","אפס","בן ארצי","1999","68892f7cd3a266d87e52225b","2025-07-29T20:30:52.035000","2025-07-29T20:30:52.035000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=tEKAYZFdseo","אפילו המחנק עומד להשתחרר","זה לא הגיהנום ובטח לא גן עדן","זה העולם שיש ואין עולם אחר.","Be calm, everything's alright now.","Even the suffocation is about to be released.","This is not hell, and certainly not heaven.","היי שקטה","ריקי גל","1987","68892f7cd3a266d87e52225a","2025-07-29T20:30:52.030000","2025-07-29T20:30:52.030000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=s2YVn5SmGyo","זה הוא שיקבע את חינוך ילדיך","הוא יקבע נהלים אתה תצא מכליך.","בלהט נואם לקהל מתרגש","He ventured out on a weary summer morning.","Kiss the woman, cross the street,","A well-kept car, a skilled driver","פרצופה של המדינה","תיסלם","1990","68892f7cd3a266d87e522259","2025-07-29T20:30:52.009000","2025-07-30T18:37:45.815000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=egBr-iO8jek","רוצה לפתוח דלת, נסגר ולא יוצא","מנסה לברוח ותמיד, תמיד חוזר.","זה כמו לרקוד עם שד שמחבק ולא עוזב","Yes, we are two, the foe who is a friend","I am the disguise, and inside lies another person.","Shouting at the moon, crying and cursing","ניצוצות","ברי סחרוף ורמי פורטיס","1990","68892f7cd3a266d87e522258","2025-07-29T20:30:52.002000","2025-07-29T20:30:52.002000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Oiv-0v-Dem4","פחות אבל עוד כואב","כואב אבל פחות","פחות אבל עוד כואב","In time, it was forgotten as if it never was.","But when the evening lurks","I'll tell you this, just between us.","פחות אבל כואב","יהודה פוליקר","1990","68892f7bd3a266d87e522257","2025-07-29T20:30:51.994000","2025-07-29T20:30:51.994000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=BUdRBTh2G64","ועכשיו היא תתאהב בו כל כך","ואני אזיל דמעה כאן בחושך.","אני אומרת...","Give me your hand, I'm afraid.","""From there came one with a knit cap.""","And the one sitting by the door","קולנוע","שרון ליפיץ","1985","68892f7bd3a266d87e522256","2025-07-29T20:30:51.990000","2025-07-30T18:39:10.842000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=n-IRt0Bqsrs","מסתובב בשטח עם פרצוף של פוקר","אני לא ישנה כבר שבועות.","גידי אתה עוד תבוא על ארבע","Gidi, you are drifting away from me.","Fading in the background, vanishing in the folds","I cannot be alone.","גידי","שרון ליפיץ","1984","68892f7bd3a266d87e522255","2025-07-29T20:30:51.984000","2025-07-30T18:38:52.919000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=G2cWvgK1m6M","והיא מלטפת אותי ואומרת לי","מחר יקרה מה שרצית","והיא מלאה השתקפויות של עצב ושמחה","Imagine a beautiful world","Less sad than it seems.","And there we walk with the sun in our pockets.","תתארו לכם","שלמה ארצי","2007","68892f7bd3a266d87e522254","2025-07-29T20:30:51.979000","2025-07-30T18:38:22.403000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=W0WIVdE7ToE","אם השער נפתח, בדרך אל האושר","כי אני מאמין שהשער לא סגור","גם אני לא פשוט וקשה איתי לגור","No, they're not young, they've been together for ages.","She lost the light, he lost the imagination.","Sometimes in the kitchen through a cup of coffee","בדרך אל האושר","דני רובס","1989","68892f7bd3a266d87e522253","2025-07-29T20:30:51.974000","2025-07-30T18:38:10.385000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=RjME6CgRL8w","עוד תראה לכולנו תהיה גאוה מקולך","חום ידו של אביו כששר והאש בעיניו","והסוף, כמו בקרב אבוד, סוגר עליו","From afar, he hears prayers; the synagogue is full.","The burning candles evoke the scent of Shabbat eve again.","How everyone took pride in him, the boy with the golden voice.","איך הוא שר","דני רובס","1983","68892f7bd3a266d87e522252","2025-07-29T20:30:51.969000","2025-07-29T20:30:51.969000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=UeKYl90fik8","נגנו לי בעצב הכינורות","תקעו בחליל ובחצוצרות,","הכו בתופים, צאו במחולות","Music, it penetrates the heart.","And ignites all the souls","And also adheres with a calming rhythm","מוסיקה (מעלה מעלה)","צביקה פיק","1978","68892f7bd3a266d87e522251","2025-07-29T20:30:51.965000","2025-07-29T20:30:51.965000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=UDrE2W86tv8","כל עוד אצא ואלך אחריה","אז גם אמצאנה!","לבבי יוצא אליה","Do you know the way to my beloved's home?","""Is it paved, or will I forge it myself by toil?""","Is it dawn, or in the valley?","הידעת את הדרך","שם טוב לוי ואפרים שמיר","1982","68892f7bd3a266d87e522250","2025-07-29T20:30:51.960000","2025-07-30T18:37:30.733000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=Rr7CjaDphig","אבל בחושך לא ראו","איך שהסמקנו וגם הוא.","עומדים שעות ומביטים","Do you remember the songs?","When we sang back then, of skies of gold,","Do you remember in the evenings?","אתם זוכרים את השירים","חנן יובל","1977","68892f7bd3a266d87e52224f","2025-07-29T20:30:51.955000","2025-07-30T18:37:12.049000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=rqbNzHno4Pw","לה לה לה לה לה לה לה","טרילילי טרללה","לה לה לה לה לה לה לה","What's your name?","Noa","Noah, Interesting is somewhat a boy's name.","טרילילי טרללה","נועה קירל","2021","68892f7bd3a266d87e52224e","2025-07-29T20:30:51.949000","2025-07-30T18:36:51.587000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=XYhS6N-8Jdg","בואי הנה נועה נשב על החול","הצדפים ורודים והים גדול","מסביב שמיים ועולם","Sometimes she laughs just because.","She's simply a sea of movement.","Even when she's together, she's always alone.","נועה של הים","יזהר אשדות","1992","68892f7bd3a266d87e52224d","2025-07-29T20:30:51.944000","2025-07-29T20:30:51.944000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=tS2uFluhvCo","עוד לחישה אחת קטנה","לפני שהולכים אל הבתים","זכרונות מן הפגישה הראשונה","Another tale of love","Before the lights go out","Another tale of love","עוד סיפור אחד של אהבה","שימי תבורי","1982","68892f7bd3a266d87e52224c","2025-07-29T20:30:51.938000","2025-07-30T18:36:30.286000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=X3Fq60s7usw","והוא אמר לי,","מה אמרתי לו-","כשהוא אמר לי?","Dan, judge gently, let us dance, let us, let us.","Din Din, please dance, please dance.","Dan, judge now","לך תתרגל איתה","אתי אנקרי","1990","68892f7bd3a266d87e52224b","2025-07-29T20:30:51.934000","2025-07-29T20:30:51.934000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=m4EIG5RBkv4","מה בא לי - מיץ או יין.","אני יושב בין עננים ומים","ולשעה קלה עוצם עיניים","I am returning home,","Me and the guitar,","I’m coming back home.","אני חוזר הביתה","דורון מזר","1985","68892f7bd3a266d87e52224a","2025-07-29T20:30:51.928000","2025-07-30T18:36:16.463000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=XtJK_EFA9Sk","ניסינו לעזוב אבל אני יודעת","אנחנו נשארים שנה אחר שנה","בחדרים שלך השמש משרטטת","If I have strings, they vibrate with a tremor.","If there's worry within me, it's nearly exposed.","If there is love within me, it will speak softly.","שיר של יום חולין","מאור כהן","2008","68892f7bd3a266d87e522249","2025-07-29T20:30:51.923000","2025-07-30T18:35:59.006000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=6DX1VjI4sOo","ובראש אצלי כמו ציפורים","שמזמרות בלי מילים","שירים בלה לה לה עם השמש העולה","I create my own sad melodies.","To bring joy to my heart when I'm feeling sad","""And I'll sail amidst the melodies""","אני עושה לי מנגינות","סקסטה","1978","68892f7bd3a266d87e522248","2025-07-29T20:30:51.918000","2025-07-29T20:30:51.918000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=nWTM8rrSugo","ושובי לביתך.","האזיני לקולות,","הרעם על גגות בתים,","What are you doing outside, child?","Your foot has found no rest.","Wounded bird, return to me","שובי לביתך","שם טוב לוי","1981","68892f7bd3a266d87e522247","2025-07-29T20:30:51.914000","2025-07-29T20:30:51.914000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=XALr1cUXnEw","וסע לארץ ישראל.","(סע לארץ ישראל)","יונתן סע הביתה.","A big city without soldiers, and sleep is elusive.","Bells are ringing on Sunday morning.","A cold moon over towers and a true winter.","יונתן סע הביתה","אושיק לוי","1973","68892f7bd3a266d87e522246","2025-07-29T20:30:51.907000","2025-07-29T20:30:51.907000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=cLj2s5kkxJ0","אז איפה את היום,","אמרי לי, מרי לו","צוללת ועולה במים,","Always the same dream,","A dream named Mary Lou","So where are you today,","מרי לו","צביקה פיק","1978","68892f7bd3a266d87e522245","2025-07-29T20:30:51.901000","2025-07-29T20:30:51.901000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=eFxP87FzgV0","וכמה טוב שבאת, ביחד זה שלם,","בעיניים שרואות הכול","אין שום דבר כואב.","Daddy's child, what do you dream about?","What burns in your heart?","And how good it is that you came, together we are whole,","ילד של אבא","מוקי","2013","68892f7bd3a266d87e522244","2025-07-29T20:30:51.896000","2025-07-29T20:30:51.896000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
"https://music.youtube.com/watch?v=FZQKzpjpz0Y","אפ'חד לא עושה את זה יותר טוב ממני","היי, נשים את הצרות מאחוריי","אנ'לא הולך עד שכולכם מג'נונים","I heard there's a party here without me.","No one does it better than me.","Hey, let's leave the troubles behind me.","מהפכה של שמחה","ליאור נרקיס ועומר אדם","2014","68892f7bd3a266d87e522243","2025-07-29T20:30:51.883000","2025-07-29T20:30:51.883000","68845e70c305a0fb48ee28dc","szpruch@gmail.com","false"
